transaction_i_d,customer_i_d,product_segment,region_assignment,sales_channel,units_demanded,unit_price_u_s_d,discount_decimal,tax_rate,shipping_fee,order_open_date,order_close_date,customer_age,lead_source,priority_status,warehouse_code,return_requested,manager_review
TXN-11721,CUST-1008,Smartphone X,North,Wholesale,8.0,189.59,0.27,0.08,22.84,2025-12-25,2026-01-01,45,Referral,Medium,WH-2,False,Pending
TXN-11722,CUST-1432,Tablet Ultra,East,Online,5.0,398.77,0.1,0.08,33.34,2025-03-27,2025-03-31,42,Referral,Low,WH-1,True,Rejected
TXN-11723,CUST-1132,Smartphone X,South,Retail,1.0,166.2,0.22,0.08,34.27,2025-02-02,2025-02-18,27,Web Search,Medium,WH-3,True,Pending
TXN-11724,CUST-1083,Smartphone X,West,Wholesale,1.0,845.99,0.2,0.08,11.96,2025-10-08,2025-10-21,32,Referral,Urgent,WH-1,False,Rejected
TXN-11725,CUST-1297,Smartphone X,East,Retail,4.0,121.64,0.28,0.08,19.45,2025-09-26,2025-09-29,70,Referral,Low,WH-4,True,Rejected
TXN-11726,CUST-1029,Tablet Ultra,West,Wholesale,6.0,635.84,0.25,0.08,30.49,2025-02-23,2025-02-28,28,Email Campaign,Medium,WH-4,True,Pending
TXN-11727,CUST-1074,Tablet Ultra,East,Online,9.0,1196.2,0.17,0.08,7.83,2025-02-13,2025-02-26,67,Web Search,Urgent,WH-5,True,Rejected
TXN-11728,CUST-1163,Smartphone X,North,Wholesale,3.0,986.07,0.2,0.08,19.46,2025-06-08,2025-06-18,64,Referral,Urgent,WH-2,True,Rejected
TXN-11729,CUST-1236,Smart Watch V2,East,Wholesale,10.0,757.5,0.27,0.08,26.39,2025-08-15,2025-08-20,39,Web Search,Medium,WH-1,True,Approved
TXN-11730,CUST-1449,Smart Watch V2,South,Online,7.0,402.19,0.12,0.08,44.85,2025-09-27,2025-09-28,73,Web Search,High,WH-3,False,Pending
TXN-11731,CUST-1354,Wireless Headphones,South,Retail,5.0,767.48,0.1,0.08,23.98,2025-01-18,2025-01-29,63,Social Media,Low,WH-2,True,Approved
TXN-11732,CUST-1069,Smartphone X,East,Retail,6.0,656.1,0.0,0.08,37.64,2025-09-01,2025-09-19,30,Web Search,Urgent,WH-5,True,Rejected
TXN-11733,CUST-1182,Tablet Ultra,South,Online,1.0,540.0,0.25,0.08,22.28,2025-05-20,2025-05-25,39,Email Campaign,High,WH-2,False,Pending
TXN-11734,CUST-1083,Tablet Ultra,North,Wholesale,3.0,200.32,0.24,0.08,36.86,2025-12-24,2026-01-12,71,Social Media,Medium,WH-4,True,Rejected
TXN-11735,CUST-1027,Smart Watch V2,North,Online,7.0,1069.59,0.03,0.08,28.82,2025-11-02,2025-11-21,18,Web Search,Medium,WH-4,True,Pending
TXN-11736,CUST-1139,Smartphone X,East,Online,9.0,567.25,0.17,0.08,40.46,2025-08-11,2025-08-29,45,Email Campaign,Urgent,WH-5,True,Rejected
TXN-11737,CUST-1184,Tablet Ultra,West,Online,8.0,273.82,0.14,0.08,21.44,2025-06-08,2025-06-24,23,Web Search,Urgent,WH-2,True,Pending
TXN-11738,CUST-1214,Wireless Headphones,South,Online,4.0,472.92,0.04,0.08,29.17,2025-10-04,2025-10-07,57,Web Search,High,WH-4,False,Approved
TXN-11739,CUST-1325,Wireless Headphones,South,Wholesale,10.0,526.25,0.29,0.08,30.2,2025-08-15,2025-08-29,22,Referral,Medium,WH-1,True,Rejected
TXN-11740,CUST-1466,Smart Watch V2,West,Retail,9.0,1001.67,0.06,0.08,21.7,2025-05-14,2025-05-15,41,Email Campaign,Low,WH-4,True,Rejected
TXN-11741,CUST-1489,Tablet Ultra,West,Online,6.0,893.66,0.02,0.08,10.77,2025-01-01,2025-01-06,30,Social Media,Medium,WH-2,True,Approved
TXN-11742,CUST-1182,Wireless Headphones,South,Online,1.0,934.7,0.18,0.08,8.74,2025-06-26,2025-07-14,38,Referral,High,WH-2,True,Pending
TXN-11743,CUST-1024,Smart Watch V2,West,Retail,9.0,62.69,0.22,0.08,5.67,2025-01-05,2025-01-21,32,Web Search,High,WH-3,False,Pending
TXN-11744,CUST-1148,Smartphone X,West,Retail,2.0,528.58,0.01,0.08,39.94,2025-09-02,2025-09-16,32,Web Search,Medium,WH-1,True,Pending
TXN-11745,CUST-1149,Wireless Headphones,South,Retail,1.0,603.55,0.2,0.08,14.46,2025-05-30,2025-05-31,53,Referral,Medium,WH-2,True,Rejected
TXN-11746,CUST-1271,Smart Watch V2,East,Wholesale,7.0,72.07,0.16,0.08,13.46,2025-10-08,2025-10-22,74,Web Search,Medium,WH-1,True,Pending
TXN-11747,CUST-1327,Smart Watch V2,East,Online,9.0,348.79,0.03,0.08,34.44,2025-10-15,2025-10-23,74,Social Media,High,WH-2,True,Approved
TXN-11748,CUST-1479,Smartphone X,East,Wholesale,9.0,924.33,0.05,0.08,17.8,2025-03-25,2025-04-07,71,Social Media,Medium,WH-5,True,Approved
TXN-11749,CUST-1039,Smart Watch V2,South,Online,1.0,207.68,0.17,0.08,25.24,2025-07-13,2025-07-16,60,Email Campaign,Low,WH-2,True,Pending
TXN-11750,CUST-1263,Smart Watch V2,North,Retail,5.0,665.61,0.09,0.08,11.5,2025-08-05,2025-08-22,20,Web Search,Urgent,WH-5,True,Approved
TXN-11751,CUST-1099,Smart Watch V2,North,Online,3.0,297.48,0.28,0.08,43.39,2025-11-10,2025-11-19,30,Web Search,Urgent,WH-1,True,Approved
TXN-11752,CUST-1392,Smart Watch V2,South,Retail,8.0,63.94,0.25,0.08,39.06,2025-05-26,2025-06-13,36,Email Campaign,Medium,WH-3,True,Rejected
TXN-11753,CUST-1321,Smartphone X,North,Retail,4.0,327.38,0.3,0.08,39.55,2025-05-18,2025-05-21,44,Social Media,Medium,WH-5,True,Pending
TXN-11754,CUST-1093,Smart Watch V2,South,Wholesale,7.0,1172.25,0.08,0.08,21.27,2025-04-04,2025-04-08,24,Email Campaign,Medium,WH-3,False,Approved
TXN-11755,CUST-1391,Premium Laptop,West,Retail,4.0,971.77,0.29,0.08,35.49,2025-11-23,2025-12-08,28,Social Media,Medium,WH-1,True,Approved
TXN-11756,CUST-1048,Smart Watch V2,South,Retail,2.0,1153.51,0.13,0.08,10.76,2025-05-20,2025-06-05,63,Web Search,Medium,WH-2,False,Approved
TXN-11757,CUST-1306,Smart Watch V2,North,Online,4.0,611.03,0.1,0.08,5.34,2025-04-07,2025-04-12,50,Web Search,Urgent,WH-2,False,Pending
TXN-11758,CUST-1385,Smartphone X,East,Wholesale,2.0,176.2,0.02,0.08,5.8,2025-01-26,2025-01-27,61,Web Search,Medium,WH-1,True,Pending
TXN-11759,CUST-1085,Wireless Headphones,South,Wholesale,7.0,680.15,0.02,0.08,28.46,2025-04-06,2025-04-16,43,Social Media,Medium,WH-4,True,Rejected
TXN-11760,CUST-1278,Smartphone X,South,Online,5.0,572.53,0.21,0.08,23.22,2025-05-18,2025-06-02,52,Web Search,Medium,WH-1,False,Rejected
TXN-11761,CUST-1165,Smartphone X,West,Retail,9.0,1021.01,0.14,0.08,25.72,2025-01-05,2025-01-10,20,Social Media,Medium,WH-5,True,Approved
TXN-11762,CUST-1446,Wireless Headphones,East,Online,5.0,162.79,0.07,0.08,5.3,2025-01-08,2025-01-19,75,Email Campaign,Urgent,WH-1,True,Rejected
TXN-11763,CUST-1161,Smart Watch V2,East,Retail,3.0,611.48,0.18,0.08,21.91,2025-08-04,2025-08-20,59,Web Search,Low,WH-1,False,Approved
TXN-11764,CUST-1423,Smart Watch V2,West,Online,5.0,222.56,0.08,0.08,33.72,2025-07-10,2025-07-12,63,Email Campaign,Low,WH-5,True,Approved
TXN-11765,CUST-1432,Wireless Headphones,West,Online,3.0,423.38,0.17,0.08,22.71,2025-06-19,2025-06-24,54,Web Search,High,WH-2,False,Pending
TXN-11766,CUST-1350,Smart Watch V2,North,Retail,9.0,897.96,0.11,0.08,34.29,2025-01-29,2025-02-11,42,Web Search,Medium,WH-2,True,Rejected
TXN-11767,CUST-1409,Wireless Headphones,West,Retail,2.0,597.42,0.25,0.08,14.32,2025-02-06,2025-02-12,21,Social Media,Medium,WH-2,True,Approved
TXN-11768,CUST-1154,Smart Watch V2,West,Wholesale,5.0,482.27,0.25,0.08,37.53,2025-04-09,2025-04-18,69,Web Search,Medium,WH-3,True,Pending
TXN-11769,CUST-1138,Smart Watch V2,North,Online,1.0,503.65,0.14,0.08,28.54,2025-07-15,2025-07-19,59,Web Search,Low,WH-5,True,Pending
TXN-11770,CUST-1350,Smartphone X,West,Retail,5.0,578.36,0.11,0.08,13.43,2026-01-01,2026-01-16,49,Email Campaign,Medium,WH-2,True,Rejected
TXN-11771,CUST-1357,Wireless Headphones,West,Retail,7.0,952.77,0.11,0.08,14.47,2025-05-07,2025-05-09,36,Web Search,Medium,WH-4,True,Rejected
TXN-11772,CUST-1352,Smartphone X,East,Retail,6.0,1075.9,0.24,0.08,30.12,2025-04-12,2025-04-16,34,Referral,Urgent,WH-5,True,Pending
TXN-11773,CUST-1185,Smart Watch V2,East,Wholesale,1.0,1148.63,0.1,0.08,38.2,2025-09-24,2025-10-01,20,Web Search,Urgent,WH-4,False,Rejected
TXN-11774,CUST-1049,Tablet Ultra,West,Retail,4.0,954.94,0.06,0.08,21.63,2025-08-31,2025-09-10,71,Web Search,Urgent,WH-1,True,Approved
TXN-11775,CUST-1273,Smartphone X,South,Wholesale,6.0,412.72,0.03,0.08,15.33,2025-06-15,2025-06-17,27,Web Search,Medium,WH-5,True,Pending
TXN-11776,CUST-1296,Tablet Ultra,North,Online,3.0,841.35,0.14,0.08,39.68,2025-10-09,2025-10-18,68,Email Campaign,Medium,WH-1,True,Rejected
TXN-11777,CUST-1180,Premium Laptop,South,Online,1.0,553.24,0.14,0.08,31.77,2025-09-04,2025-09-11,41,Social Media,Medium,WH-1,True,Pending
TXN-11778,CUST-1421,Premium Laptop,West,Online,8.0,342.87,0.25,0.08,22.92,2025-07-04,2025-07-11,28,Web Search,Low,WH-1,False,Rejected
TXN-11779,CUST-1073,Wireless Headphones,North,Retail,7.0,1017.0,0.07,0.08,24.52,2025-02-27,2025-03-13,53,Social Media,Medium,WH-1,False,Rejected
TXN-11780,CUST-1006,Smart Watch V2,East,Retail,5.0,94.19,0.11,0.08,13.17,2025-06-16,2025-06-25,35,Web Search,Urgent,WH-2,True,Approved
TXN-11781,CUST-1070,Smart Watch V2,North,Online,9.0,1087.03,0.24,0.08,30.07,2025-10-27,2025-11-04,39,Email Campaign,Urgent,WH-5,True,Rejected
TXN-11782,CUST-1265,Smart Watch V2,South,Retail,1.0,580.7,0.25,0.08,19.35,2025-01-05,2025-01-24,66,Web Search,Medium,WH-3,True,Pending
TXN-11783,CUST-1144,Smart Watch V2,East,Online,2.0,782.78,0.12,0.08,44.83,2025-12-20,2026-01-09,73,Referral,Medium,WH-4,True,Pending
TXN-11784,CUST-1190,Wireless Headphones,South,Online,9.0,808.26,0.14,0.08,24.21,2025-03-21,2025-03-24,66,Referral,Medium,WH-1,True,Rejected
TXN-11785,CUST-1398,Smart Watch V2,South,Online,9.0,1079.39,0.09,0.08,24.44,2025-05-08,2025-05-11,30,Email Campaign,Medium,WH-4,True,Approved
TXN-11786,CUST-1248,Smart Watch V2,East,Online,5.0,782.17,0.28,0.08,27.63,2025-12-18,2025-12-20,27,Web Search,Medium,WH-2,True,Pending
TXN-11787,CUST-1210,Wireless Headphones,West,Online,3.0,756.02,0.04,0.08,41.67,2025-01-31,2025-02-05,32,Referral,Low,WH-2,False,Rejected
TXN-11788,CUST-1174,Smartphone X,West,Wholesale,1.0,126.65,0.28,0.08,37.03,2025-12-26,2025-12-30,28,Email Campaign,Medium,WH-3,True,Approved
TXN-11789,CUST-1471,Smart Watch V2,West,Retail,6.0,646.17,0.21,0.08,23.05,2025-03-06,2025-03-17,43,Referral,High,WH-4,True,Approved
TXN-11790,CUST-1466,Premium Laptop,West,Wholesale,15.5,222.69,0.16,0.08,33.75,2025-10-13,2025-10-25,24,Social Media,Medium,WH-3,False,Rejected
TXN-11791,CUST-1083,Smartphone X,South,Retail,5.0,898.05,0.01,0.08,28.45,2025-08-13,2025-08-14,74,Social Media,Medium,WH-4,True,Pending
TXN-11792,CUST-1052,Smart Watch V2,South,Retail,4.0,639.06,0.14,0.08,24.69,2025-12-19,2025-12-24,28,Web Search,Medium,WH-1,True,Rejected
TXN-11793,CUST-1111,Smartphone X,East,Retail,6.0,832.26,0.12,0.08,12.69,2025-05-09,2025-05-25,34,Email Campaign,High,WH-5,False,Approved
TXN-11794,CUST-1079,Tablet Ultra,South,Wholesale,9.0,97.92,0.05,0.08,23.56,2025-12-28,2026-01-07,46,Social Media,Medium,WH-3,False,Rejected
TXN-11795,CUST-1257,Smart Watch V2,West,Retail,6.0,147.51,0.2,0.08,14.83,2025-10-05,2025-10-12,62,Email Campaign,High,WH-3,True,Rejected
TXN-11796,CUST-1113,Wireless Headphones,East,Online,2.0,873.77,0.29,0.08,41.59,2025-10-18,2025-10-30,75,Web Search,Low,WH-5,False,Rejected
TXN-11797,CUST-1425,Wireless Headphones,East,Online,4.0,132.9,0.17,0.08,18.42,2025-06-15,2025-06-24,47,Web Search,High,WH-3,True,Pending
TXN-11798,CUST-1096,Smart Watch V2,South,Online,2.0,131.95,0.21,0.08,43.09,2025-11-03,2025-11-21,70,Web Search,High,WH-1,True,Pending
TXN-11799,CUST-1407,Wireless Headphones,South,Retail,10.0,63.92,0.02,0.08,26.32,2025-03-24,2025-03-29,28,Web Search,Urgent,WH-4,True,Pending
TXN-11800,CUST-1459,Premium Laptop,East,Wholesale,8.0,1149.98,0.13,0.08,30.26,2025-08-19,2025-08-28,48,Email Campaign,Medium,WH-5,True,Rejected
TXN-11801,CUST-1286,Smart Watch V2,North,Online,2.0,898.13,0.03,0.08,26.72,2025-10-05,2025-10-06,40,Web Search,Medium,WH-5,True,Approved
TXN-11802,CUST-1314,Smart Watch V2,South,Online,10.0,456.24,0.18,0.08,10.18,2025-11-23,2025-11-29,38,Web Search,Medium,WH-2,True,Pending
TXN-11803,CUST-1353,Tablet Ultra,South,Retail,4.0,391.02,0.28,0.08,20.03,2025-01-10,2025-01-22,65,Email Campaign,Medium,WH-2,False,Approved
TXN-11804,CUST-1425,Tablet Ultra,West,Online,4.0,452.16,0.2,0.08,8.97,2025-11-14,2025-11-17,35,Referral,Medium,WH-1,True,Pending
TXN-11805,CUST-1487,Smart Watch V2,West,Online,3.0,940.85,0.02,0.08,29.92,2025-12-04,2025-12-17,31,Referral,Low,WH-3,False,Pending
TXN-11806,CUST-1269,Premium Laptop,North,Online,6.0,810.58,0.11,0.08,22.87,2025-04-08,2025-04-24,75,Email Campaign,Low,WH-3,False,Approved
TXN-11807,CUST-1433,Wireless Headphones,South,Retail,1.0,262.97,0.17,0.08,36.12,2025-10-10,2025-10-20,32,Social Media,Medium,WH-2,True,Pending
TXN-11808,CUST-1272,Premium Laptop,North,Retail,1.0,250.23,0.12,0.08,13.82,2025-06-15,2025-06-26,53,Referral,Medium,WH-2,True,Rejected
TXN-11809,CUST-1364,Smartphone X,West,Online,2.0,163.15,0.25,0.08,11.58,2025-02-26,2025-03-01,70,Web Search,Low,WH-2,False,Pending
TXN-11810,CUST-1282,Wireless Headphones,North,Retail,10.0,809.35,0.24,0.08,21.25,2025-01-23,2025-01-28,33,Web Search,Urgent,WH-1,True,Rejected
TXN-11811,CUST-1359,Smart Watch V2,North,Wholesale,8.0,929.03,0.18,0.08,42.06,2025-04-02,2025-04-09,28,Referral,High,WH-4,True,Rejected
TXN-11812,CUST-1387,Smartphone X,East,Online,6.0,354.8,0.11,0.08,33.42,2025-02-24,2025-02-28,68,Web Search,Medium,WH-4,True,Rejected
TXN-11813,CUST-1410,Wireless Headphones,South,Online,2.0,74.09,0.08,0.08,21.76,2025-01-17,2025-01-30,26,Email Campaign,Medium,WH-4,False,Pending
TXN-11814,CUST-1058,Tablet Ultra,South,Online,9.0,144.5,0.03,0.08,25.69,2025-12-03,2025-12-23,47,Referral,Medium,WH-5,True,Approved
TXN-11815,CUST-1213,Smartphone X,East,Online,9.0,1163.04,0.11,0.08,8.37,2025-12-26,2025-12-28,69,Social Media,Medium,WH-1,True,Pending
TXN-11816,CUST-1235,Premium Laptop,North,Online,9.0,389.76,0.12,0.08,44.38,2025-07-07,2025-07-10,65,Web Search,Medium,WH-3,True,Approved
TXN-11817,CUST-1469,Smartphone X,South,Wholesale,1.0,934.61,0.2,0.08,31.66,2025-01-07,2025-01-14,67,Email Campaign,High,WH-3,False,Pending
TXN-11818,CUST-1039,Smartphone X,West,Retail,4.0,768.36,0.2,0.08,16.42,2025-12-02,2025-12-05,28,Email Campaign,Urgent,WH-4,True,Approved
TXN-11819,CUST-1059,Smart Watch V2,North,Online,1.0,489.23,0.02,0.08,28.43,2025-08-28,2025-08-30,28,Web Search,Low,WH-3,True,Approved
TXN-11820,CUST-1419,Smart Watch V2,East,Wholesale,6.0,286.54,0.12,0.08,9.38,2025-07-04,2025-07-18,26,Social Media,Low,WH-4,False,Rejected
TXN-11821,CUST-1067,Smartphone X,North,Retail,2.0,189.59,0.05,0.08,43.63,2025-07-08,2025-07-10,74,Web Search,High,WH-3,True,Rejected
TXN-11822,CUST-1472,Tablet Ultra,South,Retail,10.0,757.26,0.05,0.08,11.99,2025-11-12,2025-11-14,46,Web Search,Low,WH-2,False,Approved
TXN-11823,CUST-1008,Smart Watch V2,West,Online,1.0,940.83,0.25,0.08,30.92,2025-02-06,2025-02-09,64,Referral,Low,WH-4,False,Pending
TXN-11824,CUST-1245,Smartphone X,North,Retail,7.0,790.49,0.01,0.08,14.82,2025-04-21,2025-04-25,71,Referral,Low,WH-1,False,Approved
TXN-11825,CUST-1178,Smart Watch V2,North,Online,8.0,659.85,0.13,0.08,33.7,2025-02-21,2025-03-11,74,Email Campaign,Medium,WH-1,False,Approved
TXN-11826,CUST-1159,Wireless Headphones,North,Online,5.0,98.24,0.05,0.08,36.07,2025-07-17,2025-08-03,64,Web Search,Urgent,WH-5,True,Approved
TXN-11827,CUST-1353,Wireless Headphones,South,Online,10.0,1163.76,0.26,0.08,31.94,2025-12-03,2025-12-09,24,Social Media,High,WH-3,True,Pending
TXN-11828,CUST-1185,Smart Watch V2,East,Retail,7.0,968.52,0.17,0.08,29.58,2025-10-13,2025-10-27,48,Social Media,Urgent,WH-3,True,Approved
TXN-11829,CUST-1071,Wireless Headphones,North,Retail,10.0,386.75,0.07,0.08,40.7,2025-02-24,2025-03-15,62,Web Search,Low,WH-2,True,Approved
TXN-11830,CUST-1418,Smart Watch V2,West,Retail,7.0,1176.97,0.15,0.08,8.15,2025-07-03,2025-07-17,70,Email Campaign,Urgent,WH-5,True,Rejected
TXN-11831,CUST-1226,Smartphone X,South,Retail,6.0,742.16,0.22,0.08,18.24,2025-02-23,2025-03-01,24,Web Search,Medium,WH-1,True,Approved
TXN-11832,CUST-1455,Smartphone X,North,Wholesale,1.0,719.79,0.29,0.08,14.93,2025-10-09,2025-10-20,71,Referral,Medium,WH-1,True,Approved
TXN-11833,CUST-1305,Wireless Headphones,East,Online,10.0,910.28,0.07,0.08,44.52,2025-12-03,2025-12-23,73,Web Search,Medium,WH-4,True,Pending
TXN-11834,CUST-1267,Smartphone X,West,Retail,2.0,983.54,0.27,0.08,20.58,2025-08-15,2025-08-26,34,Web Search,High,WH-4,True,Approved
TXN-11835,CUST-1390,Wireless Headphones,South,Online,10.0,804.95,0.28,0.08,34.3,2025-10-09,2025-10-20,41,Email Campaign,Medium,WH-4,False,Approved
TXN-11836,CUST-1496,Tablet Ultra,North,Online,9.0,197.31,0.27,0.08,32.39,2025-07-10,2025-07-24,32,Email Campaign,Medium,WH-4,True,Rejected
TXN-11837,CUST-1175,Smart Watch V2,West,Retail,4.0,439.01,0.19,0.08,13.48,2025-06-15,2025-07-04,46,Email Campaign,Medium,WH-4,False,Pending
TXN-11838,CUST-1088,Wireless Headphones,West,Retail,8.0,1117.3,0.19,0.08,14.56,2025-10-07,2025-10-25,61,Social Media,High,WH-3,True,Pending
TXN-11839,CUST-1363,Premium Laptop,South,Online,1.0,308.31,0.12,0.08,16.25,2025-05-11,2025-05-26,27,Referral,High,WH-1,True,Approved
TXN-11840,CUST-1155,Smartphone X,North,Online,7.0,477.99,0.23,0.08,21.45,2025-08-18,2025-08-19,73,Web Search,High,WH-3,True,Pending
TXN-11841,CUST-1014,Smart Watch V2,South,Online,3.0,546.89,0.16,0.08,14.37,2025-01-18,2025-02-07,29,Web Search,Urgent,WH-2,True,Rejected
TXN-11842,CUST-1381,Premium Laptop,South,Retail,10.0,555.32,0.2,0.08,5.79,2025-01-09,2025-01-19,56,Referral,Low,WH-4,False,Pending
TXN-11843,CUST-1417,Smartphone X,East,Online,3.0,754.88,0.13,0.08,40.18,2025-01-04,2025-01-12,55,Social Media,Medium,WH-4,False,Rejected
TXN-11844,CUST-1060,Smartphone X,South,Retail,8.0,1134.54,0.22,0.08,43.62,2025-04-20,2025-04-21,39,Social Media,Medium,WH-1,True,Approved
TXN-11845,CUST-1113,Smart Watch V2,West,Wholesale,6.0,326.8,0.25,0.08,18.66,2025-12-20,2026-01-07,66,Referral,Medium,WH-2,True,Pending
TXN-11846,CUST-1065,Smart Watch V2,East,Retail,2.0,189.73,0.04,0.08,18.54,2025-09-19,2025-10-08,63,Web Search,Medium,WH-1,False,Pending
TXN-11847,CUST-1438,Wireless Headphones,North,Wholesale,1.0,277.09,0.25,0.08,5.28,2025-03-21,2025-04-05,50,Social Media,Urgent,WH-5,True,Rejected
TXN-11848,CUST-1355,Smart Watch V2,North,Online,5.0,1069.96,0.16,0.08,32.21,2025-07-02,2025-07-11,27,Email Campaign,Medium,WH-2,True,Approved
TXN-11849,CUST-1072,Smartphone X,South,Online,9.0,792.68,0.25,0.08,38.02,2025-07-07,2025-07-15,49,Email Campaign,Medium,WH-5,True,Pending
TXN-11850,CUST-1352,Smartphone X,North,Retail,1.0,378.79,0.13,0.08,10.86,2025-04-30,2025-05-10,30,Referral,Urgent,WH-1,True,Pending
TXN-11851,CUST-1116,Wireless Headphones,West,Online,1.0,988.34,0.11,0.08,11.39,2025-02-17,2025-03-08,67,Email Campaign,Urgent,WH-3,False,Rejected
TXN-11852,CUST-1157,Smartphone X,West,Online,6.0,1040.58,0.27,0.08,36.6,2025-04-22,2025-05-03,68,Email Campaign,Urgent,WH-4,False,Rejected
TXN-11853,CUST-1064,Smartphone X,South,Retail,7.0,1023.49,0.08,0.08,29.65,2025-09-05,2025-09-24,26,Referral,Urgent,WH-5,False,Rejected
TXN-11854,CUST-1107,Tablet Ultra,East,Retail,1.0,1106.77,0.25,0.08,6.79,2025-02-18,2025-02-28,21,Referral,Medium,WH-1,False,Pending
TXN-11855,CUST-1066,Smart Watch V2,West,Wholesale,2.0,340.08,0.15,0.08,29.9,2025-01-20,2025-02-08,47,Referral,Medium,WH-4,True,Pending
TXN-11856,CUST-1040,Smartphone X,North,Online,3.0,918.3,0.15,0.08,17.36,2025-07-15,2025-07-17,20,Social Media,High,WH-1,True,Approved
TXN-11857,CUST-1217,Smartphone X,West,Retail,1.0,579.62,0.09,0.08,19.75,2025-06-21,2025-07-05,40,Web Search,Urgent,WH-5,False,Rejected
TXN-11858,CUST-1353,Smart Watch V2,North,Retail,4.0,1018.3,0.17,0.08,35.79,2025-08-02,2025-08-06,53,Email Campaign,Medium,WH-1,True,Pending
TXN-11859,CUST-1390,Tablet Ultra,North,Retail,1.0,887.76,0.1,0.08,37.44,2025-04-27,2025-05-17,65,Web Search,High,WH-2,False,Rejected
TXN-11860,CUST-1401,Smartphone X,North,Retail,4.0,942.91,0.01,0.08,21.01,2025-01-06,2025-01-19,60,Referral,Urgent,WH-2,True,Approved
TXN-11861,CUST-1057,Tablet Ultra,West,Retail,7.0,804.59,0.08,0.08,42.89,2025-01-28,2025-01-30,75,Web Search,Urgent,WH-2,False,Approved
TXN-11862,CUST-1039,Premium Laptop,East,Online,2.0,254.04,0.0,0.08,21.26,2025-06-13,2025-06-18,72,Web Search,Low,WH-1,True,Rejected
TXN-11863,CUST-1009,Smartphone X,North,Online,1.0,676.78,0.29,0.08,35.87,2025-06-17,2025-06-25,70,Referral,Urgent,WH-1,False,Rejected
TXN-11864,CUST-1396,Tablet Ultra,West,Online,8.0,1182.37,0.29,0.08,24.36,2025-03-20,2025-04-02,62,Social Media,High,WH-4,True,Approved
TXN-11865,CUST-1247,Wireless Headphones,North,Retail,4.0,1128.0,0.12,0.08,40.9,2025-08-17,2025-09-05,28,Web Search,Urgent,WH-4,False,Rejected
TXN-11866,CUST-1387,Smart Watch V2,East,Online,3.0,99.65,0.22,0.08,41.31,2025-09-16,2025-09-30,40,Web Search,High,WH-5,True,Approved
TXN-11867,CUST-1220,Smart Watch V2,East,Wholesale,5.0,239.54,0.1,0.08,8.5,2025-05-29,2025-06-03,57,Referral,Medium,WH-4,True,Pending
TXN-11868,CUST-1021,Smartphone X,East,Online,6.0,201.49,0.2,0.08,42.46,2025-03-09,2025-03-25,62,Web Search,Medium,WH-1,True,Rejected
TXN-11869,CUST-1100,Smartphone X,East,Online,7.0,884.88,0.24,0.08,38.02,2025-10-20,2025-11-07,56,Email Campaign,Low,WH-4,True,Rejected
TXN-11870,CUST-1055,Smartphone X,East,Retail,3.0,990.45,0.28,0.08,36.65,2025-07-24,2025-08-06,74,Referral,High,WH-4,True,Approved
TXN-11871,CUST-1016,Wireless Headphones,East,Online,2.0,295.54,0.12,0.08,13.04,2025-09-14,2025-09-19,25,Email Campaign,Medium,WH-4,True,Pending
TXN-11872,CUST-1406,Smartphone X,South,Online,8.0,631.73,0.23,0.08,37.2,2025-03-11,2025-03-18,29,Referral,Urgent,WH-2,True,Rejected
TXN-11873,CUST-1337,Smart Watch V2,West,Online,9.0,1016.81,0.08,0.08,39.01,2025-09-07,2025-09-26,75,Web Search,High,WH-3,True,Pending
TXN-11874,CUST-1262,Smartphone X,South,Online,3.0,892.72,0.3,0.08,16.57,2025-04-11,2025-04-28,42,Social Media,Low,WH-2,True,Pending
TXN-11875,CUST-1303,Wireless Headphones,South,Online,9.0,673.57,0.01,0.08,43.09,2025-05-07,2025-05-16,33,Referral,Medium,WH-2,True,Rejected
TXN-11876,CUST-1030,Smartphone X,South,Retail,5.0,728.9,0.18,0.08,6.99,2025-08-09,2025-08-28,47,Web Search,Low,WH-2,True,Approved
TXN-11877,CUST-1240,Wireless Headphones,West,Online,1.0,634.61,0.2,0.08,11.0,2025-02-15,2025-03-01,19,Social Media,Medium,WH-2,True,Pending
TXN-11878,CUST-1060,Premium Laptop,South,Retail,5.0,392.18,0.21,0.08,26.5,2025-08-05,2025-08-12,36,Web Search,Medium,WH-4,True,Approved
TXN-11879,CUST-1465,Tablet Ultra,East,Retail,1.0,699.78,0.04,0.08,28.03,2025-06-14,2025-06-15,25,Referral,Medium,WH-1,True,Rejected
TXN-11880,CUST-1129,Smart Watch V2,North,Retail,8.0,842.22,0.28,0.08,30.81,2025-06-06,2025-06-18,42,Email Campaign,Low,WH-5,False,Approved
TXN-11881,CUST-1022,Smart Watch V2,West,Retail,6.0,1054.32,0.05,0.08,5.68,2025-11-12,2025-11-27,61,Email Campaign,Medium,WH-3,True,Pending
TXN-11882,CUST-1033,Smartphone X,West,Online,8.0,781.74,0.19,0.08,43.41,2025-11-16,2025-11-18,55,Social Media,Low,WH-5,True,Approved
TXN-11883,CUST-1154,Premium Laptop,South,Wholesale,9.0,925.29,0.07,0.08,6.78,2025-04-30,2025-05-12,42,Web Search,High,WH-2,True,Rejected
TXN-11884,CUST-1341,Premium Laptop,North,Retail,9.0,234.08,0.09,0.08,10.72,2025-03-21,2025-03-24,30,Web Search,High,WH-1,True,Pending
